年份,排名(Rank),公司名称(Company),所在国家或地区(Country),所在行业(Industry),销售收入(Sales),利润(Profits),总资产(Assets),市值(Market Vaue)
2007,1160,Nikon/尼康,日本(JA),商业服务和供应,6.22,0.25,5.87,8.49
2007,1161,Konica Minolta/柯尼卡-美能达,日本(JA),商业服务和供应,9.09,-0.46,7.79,6.80
2007,1162,Inmobiliaria Colonial,西班牙(SP),综合金融,0.96,0.90,8.95,5.35
2007,1163,Falabella/法拉贝拉,智利(CH),零售,4.36,0.37,4.93,9.74
2007,1164,PICC Property & Casualty/中国人保,中国大陆(CN),保险,6.26,0.14,11.57,6.38
2007,1165,Jyske Bank/日德兰银行,丹麦(DE),银行,1.48,0.37,28.42,4.64
2007,1166,CA,美国(US),软件和服务,3.89,0.10,10.11,13.73
2007,1166,Windstream,美国(US),电信运营商,3.03,0.45,8.03,7.18
2007,1168,Korea Gas/韩国煤气公司,韩国(KO),公用事业,11.02,0.24,11.17,3.02
2007,1169,GKN,英国(UK),耐用消费品,7.11,0.35,6.23,4.74
2007,1170,Glitnir Bank,冰岛(IC),银行,1.23,0.30,23.33,5.77
2007,1170,Pgnig-Polskie Górnictwo Naftowe,波兰(PL),炼油,3.86,0.27,9.21,7.63
2007,1172,SembCorp Industries /胜科工业,新加坡(SI),多元化,4.88,0.67,4.92,5.12
2007,1173,Embraer/安博威航天技术,巴西(BR),航空和国防,3.91,0.30,7.13,8.36
2007,1174,Kühne & Nagel Intl/库纳和纳格尔国际,瑞士(SZ),运输,8.42,0.24,3.15,9.14
2007,1175,H&R Block/布洛克税务,美国(US),商业服务和供应,4.20,0.25,9.38,7.03
2007,1176,Shin Kong Financial/新光金融,中国台湾(TA),综合金融,3.33,0.21,40.48,4.70
2007,1177,Coach/COACH百货,美国(US),家庭和个人的产品,2.40,0.58,2.00,17.47
2007,1177,SAIC,美国(US),商业服务和供应,8.12,0.44,6.72,1.57
2007,1179,ALFA,墨西哥(MX),多元化,7.09,0.48,6.88,3.55
2007,1179,Yamato Holdings,日本(JA),运输,9.74,-0.20,6.66,7.17
2007,1181,Kasikornbank/泰华农民银行,泰国(TH),银行,1.85,0.38,26.32,4.50
2007,1182,Hua Nan Financial/华南金融控股,中国台湾(TA),银行,2.07,0.29,50.75,4.57
2007,1183,Nidec/日本电产,日本(JA),重要物品,4.57,0.35,4.77,9.46
2007,1184,Fidelity National Info/国民诚信,美国(US),商业服务和供应,4.13,0.26,7.43,8.74
2007,1185,Hafslund,挪威(NO),公用事业,3.47,1.87,5.29,4.27
2007,1185,Public Power/公共电力,希腊(GR),公用事业,5.07,0.16,14.97,5.99
2007,1185,Severn Trent/塞文纯水务,英国(UK),公用事业,3.99,0.39,12.39,4.20
2007,1188,Health Care Property,美国(US),综合金融,0.62,0.42,10.01,7.54
2007,1189,Sega Sammy Holdings/世嘉-萨梅,日本(JA),耐用消费品,4.71,0.56,4.44,6.31
2007,1190,Impala Platinum Holdings/英帕拉铂金公司,南非(SA),材料,2.44,0.61,3.25,15.72
2007,1190,Univision Commun/维森电视,美国(US),媒体,2.17,0.35,8.17,11.14
2007,1190,Valeo/法雷奥,法国(FR),耐用消费品,13.31,0.21,9.44,3.81
2007,1193,Mediceo Paltac /麦迪西·帕塔控股,日本(JA),健康关怀设备和服务,16.35,0.18,8.44,4.30
2007,1194,Hokuhoku Finl Group/Hokuhoku金融集团,日本(JA),银行,1.94,0.23,80.28,5.20
2007,1195,Li & Fung/利丰,中国香港(HK)/中国大陆(CN),贸易公司,7.17,0.23,1.95,10.83
2007,1196,Scana/斯堪纳集团,美国(US),公用事业,4.56,0.31,9.82,4.86
2007,1197,HDFC-Housing Devel /印度住宅发展金融,印度(IN),银行,1.10,0.30,13.01,8.47
2007,1198,Jabil Circuit/捷普电子,美国(US),技术硬件和装备,9.35,0.28,5.04,5.45
2007,1199,Juniper Networks/杰科网络,美国(US),技术硬件和装备,2.18,0.35,8.04,10.70
2007,1200,OOIL-Orient Overseas/东方海外,中国香港(HK)/中国大陆(CN),运输,4.71,0.65,4.81,5.11
2007,1201,Showa Denko,日本(JA),化学制品,7.68,0.24,8.65,4.44
2007,1202,Bank Rakyat Indonesia/Rakyat银行,印尼(ID),银行,1.86,0.39,12.43,6.33
2007,1203,Vulcan Materials/佛肯物资,美国(US),建筑,3.34,0.47,3.42,11.08
2007,1204,WW Grainger/格雷杰公司,美国(US),重要物品,5.88,0.38,3.05,6.51
2007,1204,CH Robinson Worldwide/CH罗宾逊全球物流,美国(US),运输,6.56,0.27,1.63,8.88
2007,1206,Altana/阿尔塔纳制药,德国(GE),制药与生物技术,3.87,0.52,4.17,8.22
2007,1207,Barratt Developments/巴莱特建筑发展,英国(UK),建筑,4.49,0.51,5.13,5.63
2007,1207,United Microelectronics,中国台湾(TA),半导体,3.06,0.21,10.45,11.74
2007,1209,Daqin Railway,中国大陆(CN),运输,1.62,0.44,4.69,18.86
2007,1210,China Coal Energy,中国大陆(CN),材料,3.73,0.41,3.27,10.49
2007,1211,Allegheny Energy/富贵草能源,美国(US),公用事业,3.12,0.32,8.55,7.80
2007,1212,Teijin/帝人聚碳酸酯,日本(JA),化学制品,7.98,0.21,8.02,5.05
2007,1213,Interpublic Group/国际公众企业,美国(US),媒体,6.19,-0.03,11.86,5.55
2007,1214,Krung-Thai Bank/泰京银行,泰国(TH),银行,2.18,0.40,33.89,3.82
2007,1215,Kinnevik/金纳威克投资,瑞典(SW),综合金融,0.92,1.69,6.97,4.56
2007,1216,Wynn Resorts,美国(US),旅馆餐厅和休闲,1.43,0.63,5.24,9.95
2007,1217,KKPC-Korea Kumho/锦湖化工,韩国(KO),化学制品,10.37,0.12,16.10,0.72
2007,1218,Research In Motion/RIM移动技术,加拿大(CA),技术硬件和装备,2.16,0.40,2.31,25.97
2007,1219,Esprit Holdings/埃斯普瑞特控股,中国香港(HK)/中国大陆(CN),零售,3.01,0.48,1.61,12.81
2007,1220,Tobu Railway/东武铁道,日本(JA),运输,5.50,0.23,13.22,4.43
2007,1221,Fuji Heavy Inds/富士重工,日本(JA),耐用消费品,12.56,0.13,11.27,3.92
2007,1222,Nippon Paper Group/日本纸业集团,日本(JA),材料,9.80,0.15,12.65,4.09
2007,1222,Northwest Airlines/西北航空,美国(US),运输,12.57,-2.84,13.50,0.14
2007,1224,媒体Tek,中国台湾(TA),半导体,1.63,0.69,2.35,11.96
2007,1224,Promise/普罗密斯,日本(JA),综合金融,3.24,0.36,14.97,4.32
2007,1226,PBL-Publish & Broadcast,澳大利亚(SA),媒体,2.64,0.45,6.04,10.30
2007,1227,Hong Kong & China Gas/香港中华煤气,中国香港(HK)/中国大陆(CN),公用事业,1.21,0.68,3.82,12.03
2007,1228,Joyo Bank/常阳银行,日本(JA),银行,1.32,0.21,62.57,5.30
2007,1228,Polo Ralph Lauren/拉夫劳伦,美国(US),家庭和个人的产品,4.24,0.39,3.53,9.03
2007,1230,Südzucker/苏扎克糖业公司,德国(GE),食品、饮料和烟草,6.37,0.29,9.36,3.93
2007,1231,Ball/博尔,美国(US),材料,6.62,0.33,5.84,4.78
2007,1232,Furukawa Electric/古河电工,日本(JA),重要物品,7.43,0.22,8.84,4.68
2007,1233,Wipro/威普洛公司,印度(IN),软件和服务,2.38,0.46,2.13,18.24
2007,1234,Espirito Santo Finl/圣埃斯皮里托金融,卢森堡公国(LU),银行,4.77,0.08,66.96,2.04
2007,1235,Tata Motors/塔塔汽车,印度(IN),重要物品,5.20,0.39,4.12,6.82
2007,1236,Schroders/希罗德投资银行,英国(UK),综合金融,1.89,0.43,9.91,6.33
2007,1237,Johnson Matthey/江森麦蒂,英国(UK),材料,8.27,0.26,3.76,6.62
2007,1238,Huntsman/亨兹曼,美国(US),化学制品,10.62,0.17,9.30,4.52
2007,1239,Chi Mei Optoelectronics/统宝光电,中国台湾(TA),技术硬件和装备,4.88,0.25,8.33,5.86
2007,1240,Laboratory Corp Amer/美国实验控股,美国(US),健康关怀设备和服务,3.59,0.43,4.00,9.75
2007,1241,Synthes/信思医疗设备,瑞士(SZ),健康关怀设备和服务,2.46,0.52,4.52,14.37
2007,1242,Intl Game Technology/国际博采技术,美国(US),旅馆餐厅和休闲,2.54,0.47,4.85,13.96
2007,1243,Immofinanz,奥地利(AS),综合金融,0.66,0.41,9.38,6.79
2007,1244,Avery Dennison/艾弗利丹尼森,美国(US),商业服务和供应,5.58,0.37,4.30,6.53
2007,1245,ERG,意大利(IT),炼油,10.59,0.46,4.59,3.70
2007,1246,Analog Devices/模拟器件,美国(US),半导体,2.64,0.58,3.82,12.18
2007,1246,Novatek/诺威特天然气,俄罗斯(RU),炼油,1.34,0.48,2.74,16.40
2007,1248,Vedanta Resources,英国(UK),材料,3.62,0.37,6.16,6.99
2007,1249,Wheelock & Co/会德丰,中国香港(HK)/中国大陆(CN),综合金融,0.55,1.33,7.61,4.29
2007,1250,Inchcape/英开普,英国(UK),零售,9.48,0.34,3.84,4.75
2007,1251,Consol Energy/康寿能源,美国(US),材料,3.72,0.41,5.66,6.51
2007,1252,Thomson/汤姆逊,法国(FR),技术硬件和装备,7.72,0.05,10.19,4.91
2007,1253,Uniqa/优尼卡保险集团,奥地利(AS),保险,5.87,0.13,25.42,3.70
2007,1254,Dogan Holding/杜安控股,土耳其(TU),综合金融,7.27,0.47,5.84,2.43
2007,1255,Calpine/卡尔派,美国(US),公用事业,7.69,-10.66,19.23,0.81
2007,1256,ITC/印度烟草,印度(IN),食品、饮料和烟草,2.32,0.52,3.01,14.58
2007,1257,Helvetia Patria/海尔维第帕沙,瑞士(SZ),保险,4.81,0.23,22.86,3.34
2007,1258,Ashland/亚什兰,美国(US),化学制品,7.39,0.39,5.43,4.10
2007,1259,Allied Waste Inds/联合废品工业,美国(US),商业服务和供应,6.03,0.16,13.81,4.73
2007,1260,Genting/健亭度假酒店,马来西亚(MA),旅馆餐厅和休闲,1.97,0.43,7.99,7.49
2007,1261,Toll Holdings,澳大利亚(SA),运输,3.64,0.17,10.90,9.65
2007,1262,Noble/诺布尔集团,开曼群岛(CI),炼油,2.10,0.73,4.60,9.45
2007,1263,Jtekt/株式会社捷太格特,日本(JA),重要物品,6.16,0.23,7.13,5.40
2007,1264,Chicago Mercantile/芝加哥商品交易所,美国(US),综合金融,1.09,0.41,4.31,18.77
2007,1264,Hellenic Petroleum /希腊石油,希腊(GR),炼油,7.86,0.40,4.90,4.15
2007,1266,TRW Automotive Hldgs/天合汽车集团,美国(US),耐用消费品,13.14,0.18,11.13,2.99
2007,1267,Autoliv/奥托利夫,美国(US),耐用消费品,6.12,0.40,5.11,4.58
2007,1267,DaVita/达维它,美国(US),健康关怀设备和服务,4.88,0.29,6.49,5.70
2007,1269,Pinnacle West/西帕纳卡投资集团,美国(US),公用事业,3.40,0.33,11.26,4.73
2007,1270,iStar Financial,美国(US),综合金融,0.98,0.37,11.06,6.06
2007,1271,Biogen Idec/生化基因,美国(US),制药与生物技术,2.68,0.21,8.55,15.47
2007,1272,Banco Pastor/帕斯塔银行,西班牙(SP),银行,1.52,0.21,31.37,5.82
2007,1273,Imperial Holdings/帝国控股,南非(SA),运输,7.55,0.31,5.12,4.73
2007,1273,Mitchells & Butlers/密歇-布特餐饮,英国(UK),旅馆餐厅和休闲,3.22,0.37,8.40,5.61
2007,1275,Cattolica Assicurazioni/卡托里卡,意大利(IT),保险,6.22,0.14,23.72,2.85
2007,1275,Nvidia/恩维达科技,美国(US),半导体,3.07,0.45,2.68,11.02
2007,1277,MeadWestvaco/米德维实伟克,美国(US),材料,6.53,0.09,9.29,5.52
2007,1278,GAIL (India)/印度天然气,印度(IN),公用事业,3.76,0.55,5.17,5.41
2007,1279,Omron/欧姆龙,日本(JA),技术硬件和装备,5.33,0.30,4.88,6.46
2007,1280,Siam Commercial Bank/暹罗商业银行,泰国(TH),银行,2.02,0.37,29.02,3.68
2007,1281,Darden Restaurants/达登饭店,美国(US),旅馆餐厅和休闲,5.83,0.35,3.13,5.95
2007,1282,T Rowe Price/普莱斯地产基金,美国(US),综合金融,1.82,0.53,2.77,12.35
2007,1282,Shanghai International Port/上海国际港务集团,中国大陆(CN),运输,1.32,0.27,5.64,21.72
2007,1284,CMS Energy/CMS能源,美国(US),公用事业,6.90,-0.08,15.37,3.90
2007,1285,Sapporo Hokuyo/札幌银行,日本(JA),银行,1.42,0.25,62.72,4.14
2007,1286,Yell Group/耶尔集团,英国(UK),媒体,2.82,0.37,6.25,9.14
2007,1287,Cencosud/桑科萨集团,智利(CH),零售,5.83,0.24,5.44,6.68
2007,1288,Canadian Tire/泰尔五金,加拿大(CA),零售,7.10,0.30,4.99,4.98
2007,1289,Umicore/优美科,比利时(BE),材料,11.63,0.26,5.13,4.33
2007,1290,Sumitomo Mitsui Construct/三井住友金融集团,日本(JA),建筑,4.64,1.53,3.07,0.19
2007,1291,Associated Banc-Corp/联合银行,美国(US),银行,1.57,0.32,20.86,4.51
2007,1292,Dentsu/电通广告,日本(JA),媒体,2.77,0.26,10.72,7.64
2007,1293,Affiliated Computer/联合计算机服务,美国(US),软件和服务,5.51,0.29,5.93,5.14
2007,1294,InterContinental Hotels/陆洲酒店,英国(UK),旅馆餐厅和休闲,1.88,0.79,3.70,8.37
2007,1295,Ryanair Holdings/爱尔兰瑞安航空,爱尔兰(IR),运输,2.05,0.37,5.62,11.76
2007,1296,Shinko Securities /新光证券,日本(JA),综合金融,1.30,0.30,29.58,4.09
2007,1297,Foncière des Régions,法国(FR),综合金融,0.73,0.76,6.69,5.24
2007,1298,Colruyt/比利时克鲁特超市,比利时(BE),食品市场,5.79,0.28,2.06,7.19
2007,1299,KLA-Tencor/科天,美国(US),半导体,2.38,0.45,4.84,11.63
2007,1300,China Yangtze Power/中国长江电力,中国大陆(CN),公用事业,0.89,0.41,4.88,12.77
2007,1301,Garmin/美国高明,开曼群岛(CI),技术硬件和装备,1.77,0.51,1.90,11.82
2007,1301,Thornburg Mortgage/桑伯格抵押,美国(US),综合金融,2.47,0.30,52.71,2.88
2007,1303,New World Development/新世界发展,中国香港(HK)/中国大陆(CN),多元化,3.08,0.14,14.94,8.08
2007,1304,Acer/宏碁电脑,中国台湾(TA),技术硬件和装备,9.69,0.26,5.23,4.47
2007,1305,Korean Air/大韩航空,韩国(KO),运输,7.70,0.18,13.96,2.56
2007,1306,Doosan /斗山重工业,韩国(KO),贸易公司,10.50,0.00,11.88,1.46
2007,1307,Antofagasta/安托法加斯塔,英国(UK),材料,2.32,0.69,3.77,8.96
2007,1308,Punjab National Bank/旁遮普国家银行,印度(IN),银行,2.53,0.34,33.30,3.02
2007,1309,Oil & Gas Development/石油及天然气发展,巴基斯坦(PK),炼油,1.44,0.76,2.15,8.45
2007,1310,New York Community/纽约社区银行,美国(US),银行,1.50,0.23,28.48,4.94
2007,1311,Pioneer Natural Res/先锋自然资源,美国(US),炼油,1.63,0.74,7.36,4.75
2007,1312,SMC/SMC汽动控制,日本(JA),重要物品,2.62,0.45,5.20,9.58
2007,1313,Bharat Heavy Electricals/印度重型电力,印度(IN),重要物品,3.00,0.38,4.41,12.03
2007,1313,NVR,美国(US),建筑,6.16,0.59,2.47,3.84
2007,1313,Ural-Siberian Bank,俄罗斯(RU),银行,1.18,0.39,8.35,6.47
2007,1316,New Century Financial/新世纪金融,美国(US),综合金融,2.18,0.39,25.06,0.85
2007,1317,Credito Emiliano/埃米利亚诺信托,意大利(IT),银行,1.70,0.29,24.86,4.24
2007,1318,Odakyu Electric Railway/小田电轨,日本(JA),运输,5.19,0.13,11.07,5.37
2007,1319,Energy East/东方能源,美国(US),公用事业,5.23,0.26,11.56,3.65
2007,1319,Genzyme/尖占,美国(US),制药与生物技术,3.19,-0.02,7.18,16.24
2007,1321,PLDT-Philippine LDT,菲律宾(PH),电信运营商,2.37,0.64,4.46,9.01
2007,1322,Saras,意大利(IT),炼油,6.14,0.35,1.93,5.23
2007,1323,Lear/利尔,美国(US),耐用消费品,17.84,-0.71,7.85,2.82
2007,1323,Shaw Communications/肖氏通信,加拿大(CA),媒体,2.22,0.41,6.80,7.38
2007,1325,IndyMac Bancorp/印地迈银行集团,美国(US),银行,2.59,0.34,29.50,2.43
2007,1326,Assa Abloy/亚萨合莱锁业,瑞典(SW),商业服务和供应,4.55,0.26,5.19,7.90
2007,1327,Hyundai Eng & Const/现代工程建设,韩国(KO),建筑,4.48,0.34,4.98,6.04
2007,1328,Taiheiyo Cement /太平洋水泥,日本(JA),建筑,7.72,0.08,10.74,4.11
2007,1329,W?rtsil?,芬兰(FI),重要物品,4.21,0.46,4.09,5.71
2007,1330,Hanjin Shipping/韩进海运,韩国(KO),运输,6.67,0.47,5.01,2.42
2007,1330,Newfield Exploration/新地探索,美国(US),炼油,1.67,0.59,6.64,5.57
2007,1330,Petroplus Holdings,瑞士(SZ),炼油,6.92,0.44,3.02,4.06
2007,1333,Huaxia Bank/华夏银行,中国大陆(CN),银行,1.76,0.17,44.11,5.50
2007,1334,Kone,芬兰(FI),商业服务和供应,4.75,0.31,2.85,7.16
2007,1335,Conseco/康萨可,美国(US),保险,4.47,0.10,32.72,3.02
2007,1336,Grupo Bimbo/Bimbo集团,墨西哥(MX),食品、饮料和烟草,5.89,0.32,3.75,5.46
2007,1337,Protective Life/护生,美国(US),保险,2.68,0.28,39.80,3.11
2007,1338,Crown Holdings/皇冠控股,美国(US),材料,7.05,0.31,6.36,3.71
2007,1339,Vsterreichische Volksbanken,奥地利(AS),银行,3.36,0.19,64.66,2.05
2007,1340,Daily Mail & General/DMGT报业集团,英国(UK),媒体,4.07,0.45,4.37,5.95
2007,1341,Fast Retailing/讯销零售,日本(JA),零售,3.82,0.34,3.23,8.32
2007,1342,Lexmark International/利盟国际,美国(US),商业服务和供应,5.11,0.34,2.85,5.93
2007,1343,Ensco International/恩斯克国际,美国(US),炼油,1.81,0.77,4.33,7.55
2007,1344,Washington Post/华盛顿邮报,美国(US),媒体,3.90,0.33,4.82,7.36
2007,1345,Shiseido/滋生堂,日本(JA),家庭和个人的产品,5.71,0.12,5.57,8.74
2007,1346,Grupo Inmocaral,西班牙(SP),综合金融,0.64,0.02,14.93,9.56
2007,1347,Kazakhmys/哈萨克Kazakhmys铜业,英国(UK),材料,2.46,0.51,3.28,10.09
2007,1347,Sime Darby/森那美,马来西亚(MA),多元化,5.49,0.31,4.68,5.57
2007,1347,Whitbread/惠特布雷德控股,英国(UK),旅馆餐厅和休闲,2.78,0.46,5.96,6.36
2007,1350,YRC Worldwide/耶路运输,美国(US),运输,9.92,0.28,5.88,2.48
2007,1351,Ipsco/Ipsco钢铁公司,加拿大(CA),材料,3.67,0.62,4.13,5.12
2007,1352,USG,美国(US),建筑,5.81,0.29,5.37,4.86
2007,1353,Origin Energy/原始能源,澳大利亚(SA),公用事业,4.37,0.25,6.43,6.07
2007,1354,Thai Oil/泰国石油,泰国(TH),炼油,7.85,0.47,3.52,3.37
2007,1355,KT&G/韩国烟草人参公社,韩国(KO),食品、饮料和烟草,2.61,0.51,4.06,9.63
2007,1356,Level 3 Commun/三级通讯,美国(US),电信运营商,3.38,-0.74,9.99,8.51
2007,1357,Nürnberger Beteiligungs/纽伦堡贝特林,德国(GE),保险,5.05,0.02,22.25,1.13
2007,1358,Radian Group/瑞迪安集团,美国(US),保险,1.33,0.58,7.93,4.63
2007,1359,IKB,德国(GE),银行,3.13,0.20,53.38,3.42
2007,1360,Canara Bank /卡纳拉银行,印度(IN),银行,2.29,0.31,30.03,1.95
2007,1361,Travis Perkins/塔维博金,英国(UK),零售,5.57,0.33,5.08,4.68
2007,1362,Hokuriku Electric Power /北陆电力,日本(JA),公用事业,4.09,0.17,13.09,5.44
2007,1362,Keyence/吉恩士,日本(JA),技术硬件和装备,1.35,0.43,3.37,11.80
2007,1364,Omnicare/全护技术,美国(US),健康关怀设备和服务,6.49,0.18,7.40,5.04
2007,1365,Maxis Communications/明讯通讯,马来西亚(MA),电信运营商,2.18,0.60,4.33,8.42
2007,1366,Rentokil Initial/雷克创势集团,英国(UK),商业服务和供应,4.16,0.48,3.49,5.27
2007,1367,Dollar General/大乐,美国(US),零售,9.10,0.23,3.21,5.27
2007,1368,Hachijuni Bank/八十二银行,日本(JA),银行,1.48,0.24,51.32,3.82
2007,1369,Bluescope Steel/蓝视野钢铁公司,澳大利亚(SA),材料,5.95,0.25,5.30,5.34
2007,1369,Maxim Integrated Prods/美信集成,美国(US),半导体,1.94,0.46,3.33,10.50
2007,1371,Terna/戴纳公司,意大利(IT),公用事业,1.21,0.35,7.37,6.95
2007,1372,Bharat Petroleum/巴拉特石油,印度(IN),炼油,17.40,0.12,7.08,2.54
2007,1373,American Tower/美国发射塔,美国(US),电信运营商,1.32,0.03,8.61,16.48
2007,1374,Expeditors Intl/康捷国际,美国(US),运输,4.63,0.24,1.82,9.56
2007,1375,Israel Corp/以色列集团,以色列(IS),化学制品,5.73,0.34,5.60,4.02
2007,1376,Banca Carige/卡里奇银行,意大利(IT),银行,2.40,0.16,27.06,5.92
2007,1376,HDFC Bank /HDFC银行,印度(IN),银行,1.28,0.20,16.51,6.60
2007,1378,Gamesa/吉姆萨,西班牙(SP),重要物品,3.15,0.41,4.84,6.98
2007,1379,Datang Intl Power/大唐国际电力,中国大陆(CN),公用事业,2.23,0.29,7.98,7.91
2007,1380,Larsen & Toubro/拉森-图博,印度(IN),重要物品,3.68,0.30,3.66,9.23
2007,1381,Zinifex,澳大利亚(SA),材料,2.28,0.80,2.03,6.41
2007,1382,Penn West Petroleum/佩恩西部石油,加拿大(CA),炼油,1.48,0.57,6.93,4.92
2007,1383,Idearc,美国(US),媒体,3.22,0.77,1.32,4.96
2007,1384,CB Richard Ellis/世邦魏理仕,美国(US),商业服务和供应,4.03,0.32,2.59,7.51
2007,1384,UST,美国(US),食品、饮料和烟草,1.85,0.51,1.44,9.32
2007,1386,Questar/科视达,美国(US),公用事业,2.84,0.44,5.06,7.22
2007,1387,Essilor International/依视路国际,法国(FR),健康关怀设备和服务,2.87,0.34,3.53,11.79
2007,1388,Markel/马克尔,美国(US),保险,2.52,0.39,10.09,4.79
2007,1389,Buzzi Unicem/布兹由尼斯,意大利(IT),建筑,3.49,0.30,6.39,5.76
2007,1390,Tomkins/汤姆金斯工程,英国(UK),多元化,6.11,0.37,4.49,4.33
2007,1391,Abercrombie & Fitch/阿博菲奇服装,美国(US),零售,3.32,0.42,2.25,6.89
2007,1392,MGIC Investment/MGIC投资,美国(US),保险,1.47,0.56,6.62,5.01
2007,1393,Royal Numico/荷兰皇家纽米可公司,荷兰(NL),食品、饮料和烟草,3.46,0.27,4.67,9.90
2007,1394,Linear Technology/凌特科技,美国(US),半导体,1.13,0.44,2.38,9.93
2007,1395,CapitalSource,美国(US),商业服务和供应,1.22,0.28,15.21,4.67
2007,1396,Banco Nossa Caixa,巴西(BR),银行,3.12,0.33,14.29,2.02
2007,1397,Tokyu Land/东急地产,日本(JA),综合金融,4.75,0.09,7.49,6.32
2007,1398,Slavneft Megioneft,俄罗斯(RU),炼油,3.78,0.75,1.95,4.18
2007,1399,SGS/瑞士通用公证集团,瑞士(SZ),商业服务和供应,3.13,0.36,2.22,8.60
2007,1400,ASE-Advanced Semiconductor,中国台湾(TA),半导体,3.08,0.53,4.20,6.02
2007,1400,Industrial Alliance Insur/行业联合保险,加拿大(CA),保险,4.24,0.20,19.15,2.47
2007,1402,Sino Land,中国香港(HK)/中国大陆(CN),综合金融,1.08,0.40,8.80,4.87
2007,1403,Takashimaya/高岛屋,日本(JA),零售,8.90,0.18,6.55,4.28
2007,1404,RenaissanceRe Holdings,百慕大(BU),保险,1.84,0.80,7.77,3.70
2007,1405,Biomet/拜尔媚特公司,美国(US),健康关怀设备和服务,2.05,0.41,2.32,10.37
2007,1406,KGHM Polska Miedz/波兰KGHM金属,波兰(PL),材料,2.77,0.65,3.36,6.05
2007,1407,Colonial BancGroup/康联银行,美国(US),银行,1.64,0.27,22.78,3.95
2007,1408,Kelda Group/科尔达供水,英国(UK),公用事业,1.36,0.30,8.33,6.28
2007,1409,Ladbrokes/立博,英国(UK),旅馆餐厅和休闲,1.89,1.21,1.64,4.97
2007,1409,Orica/澳利卡,澳大利亚(SA),化学制品,3.54,0.40,4.10,6.06
2007,1411,Charter Commun/特许通讯,美国(US),媒体,5.50,-1.37,15.10,1.28
2007,1411,Harris/哈里斯,美国(US),技术硬件和装备,3.84,0.34,3.23,6.58
2007,1413,Daito Trust Construction/大东建托,日本(JA),建筑,4.58,0.31,3.69,5.83
2007,1414,MEMC Electronic/MEMC电力,美国(US),半导体,1.54,0.37,1.77,11.46
2007,1415,Hormel Foods/荷美尔食品,美国(US),食品、饮料和烟草,5.83,0.29,3.08,5.05
2007,1416,Western Digital/西部数据公司,美国(US),技术硬件和装备,4.91,0.45,2.54,4.26
2007,1417,CDW,美国(US),零售,6.79,0.27,1.97,4.87
2007,1418,American Natl Ins/美国国家保险,美国(US),保险,3.11,0.27,17.71,3.37
2007,1418,Kerry Group/嘉里集团,爱尔兰(IR),食品、饮料和烟草,6.13,0.23,5.28,4.88
2007,1420,UNY/生活创库百货,日本(JA),食品市场,10.38,0.14,8.10,2.63
2007,1421,Allergan/爱力根,美国(US),制药与生物技术,3.06,-0.13,5.77,16.93
2007,1421,Alliant Energy/美国阿兰特能源,美国(US),公用事业,3.36,0.32,7.08,4.86
2007,1423,Avis Budget Group,美国(US),商业服务和供应,5.69,-1.93,14.25,2.68
2007,1424,Commercial Metals/贸易金属,美国(US),材料,7.90,0.37,2.85,3.26
2007,1425,Bank Mandiri/印尼银行,印尼(ID),银行,2.36,0.06,26.64,5.25
2007,1425,Sumitomo Heavy Inds/住友金属矿山,日本(JA),重要物品,4.69,0.25,4.87,6.19
2007,1427,Bank of Kyoto/京都银行,日本(JA),银行,0.94,0.20,50.04,3.93
2007,1428,Cameco/加拿大矿产能源,加拿大(CA),材料,1.57,0.32,4.42,12.99
2007,1429,Imerys/伊默士,法国(FR),建筑,3.60,0.37,4.88,5.62
2007,1430,Marvell Technology Group/麦维尔科技集团,百慕大(BU),半导体,1.83,0.34,3.61,12.01
2007,1430,Samsung Heavy Industries /三星重工,韩国(KO),重要物品,5.47,0.07,6.73,5.66
2007,1432,VeriSign/维圣公司,美国(US),软件和服务,1.53,0.69,3.68,6.15
2007,1433,Naspers/纳斯帕斯集团,南非(SA),媒体,2.55,0.52,2.68,7.57
2007,1433,Securitas/赛库达斯保安,瑞典(SW),商业服务和供应,8.84,0.12,5.22,5.19
2007,1435,Avalonbay Communities/艾夫隆公寓,美国(US),综合金融,0.74,0.28,5.81,10.25
2007,1436,Hutchison Telecom Intl,中国香港(HK)/中国大陆(CN),电信运营商,3.14,-0.10,7.57,9.92
2007,1437,Gilead Sciences/吉利德科学,美国(US),制药与生物技术,3.03,-1.19,4.09,33.25
2007,1438,Great Eagle Holdings,中国香港(HK)/中国大陆(CN),旅馆餐厅和休闲,0.45,1.29,6.25,2.10
2007,1438,Samsung SDI/三星电管,韩国(KO),技术硬件和装备,7.77,0.24,6.55,3.05
2007,1440,Jacobs Engineering/雅各布工程,美国(US),建筑,7.76,0.22,2.97,5.34
2007,1441,Owens Corning/欧文斯科宁,美国(US),建筑,6.46,NA,8.47,4.19
2007,1442,SanDisk/桑迪斯,美国(US),技术硬件和装备,3.26,0.20,6.97,8.28
2007,1443,Barloworld/澳大利亚制漆集团,南非(SA),多元化,5.51,0.30,4.50,4.79
2007,1444,Neptune Orient Lines/东方海皇轮船,新加坡(SI),运输,7.48,0.37,4.23,2.80
2007,1445,Owens-Illinois/欧文斯-伊利诺伊,美国(US),材料,7.52,-0.03,9.32,3.65
2007,1446,TabCorp Holdings/泰博控股,澳大利亚(SA),旅馆餐厅和休闲,2.81,0.40,4.96,6.68
