2011,300,Svenska Handelsbanken,瑞典商业银行,瑞典,银行,89,16,"3,203",203
2011,301,Brookfield Asset Mgmt,布鲁克菲尔德资产管理公司,加拿大,多元化金融,136,15,693,197
2011,302,Amazon.com,亚马逊,美国,零售,342,12,188,758
2011,303,Aetna,安泰人寿,美国,卫生保健器械及服务,342,18,377,140
2011,304,Scottish & Southern,苏格兰南方电厂,英国,公用事业,327,19,273,179
2011,305,Linde,林德,德国,化工,173,13,361,258
2011,306,MTN Group,MTN集团,南非,电信服务,173,22,234,350
2011,307,Peugeot,法国标致,法国,耐用消费品,750,15,912,87
2011,307,Veolia Environnement,威立雅环境集团,法国,公用事业,466,8,667,150
2011,309,EnBW-Energie Baden,EnBw能源,德国,公用事业,234,16,472,144
2011,310,Denso,日本电装,日本,耐用消费品,319,8,355,309
2011,311,China Railway Group,中国铁道建筑总公司,中国,建筑,488,10,452,148
2011,312,Chubb,丘博,美国,保险,133,22,502,174
2011,313,Loews,美国洛斯保险公司,美国,保险,146,13,763,174
2011,314,Directv,美国直播电视,美国,媒体,241,22,179,363
2011,314,Lafarge,拉法基,法国,建筑,216,11,564,167
2011,314,SingTel,新加坡电信,新加坡,电信服务,121,28,265,372
2011,317,Nomura Holdings,野村控股公司,日本,多元化金融,144,7,"3,416",213
2011,318,Visa,维萨,美国,多元化金融,83,31,340,604
2011,319,Danske Bank Group,丹麦丹斯克银行,丹麦,银行,217,7,"5,783",156
2011,320,Alstom,阿尔斯通,法国,企业集团,266,16,338,159
2011,321,Bridgestone,普利司通,日本,耐用消费品,353,12,321,174
2011,322,Criteria Caixa,标准财卡公司,西班牙,多元化金融,85,24,681,233
2011,323,ACS Group,ACS集团,西班牙,建筑,204,17,457,140
2011,324,Garanti Bank,土耳其担保银行,土耳其,银行,85,22,881,201
2011,325,Medco Health,麦德克健康,美国,卫生保健器械及服务,660,14,171,249
2011,326,EDP-Energias de Portugal,葡萄牙电力,葡萄牙,公用事业,190,14,537,139
2011,327,Woolworths,伍尔沃斯,澳大利亚,食品市场,434,17,152,327
2011,328,China State Construction,中国建筑工程总公司,中国,建筑,381,8,427,165
2011,329,Isbank,土耳其实业银行,土耳其,银行,111,20,977,142
2011,330,Raytheon,雷神,美国,宇航国防,252,18,244,188
2011,331,Halliburton,哈里伯顿,美国,石油天然气,180,18,183,406
2011,331,Nintendo,任天堂,日本,技术硬件及设备,153,24,185,398
2011,333,China Railway Construction,中国铁建,中国,建筑,505,10,411,133
2011,334,Saudi Telecommunications,沙特电信公司,沙特阿拉伯,电信服务,138,25,294,196
2011,335,Sasol,南非萨索尔公司,南非,石油天然气,159,21,203,336
2011,336,PPR,PPR公司,法国,零售,196,13,324,190
2011,337,Marubeni,丸红株式会社,日本,贸易公司,351,10,483,123
2011,338,Norilsk Nickel,俄罗斯诺里尔斯克镍公司,俄罗斯,材料,106,27,227,451
2011,339,Central Japan Railway,日本中部铁路,日本,运输,159,10,538,185
2011,339,Husky Energy,赫斯基能源,加拿大,石油天然气,177,11,293,264
2011,341,Reckitt Benckiser Group,利洁时,英国,家用及个人消费品,132,24,207,362
2011,342,American Electric,美国电力,美国,公用事业,144,12,505,172
2011,343,Kimberly-Clark,金伯利,美国,家用及个人消费品,197,18,199,261
2011,343,Koc_Holding,土耳其KOC集团,土耳其,企业集团,359,12,525,108
2011,345,Dexia,德克夏银行,比利时,银行,704,10,"7,603",73
2011,346,Henkel Group,德国汉高,德国,家用及个人消费品,202,15,230,244
2011,347,BOC Hong Kong,中银香港,中国香港,银行,55,21,"2,137",337
2011,348,NTPC,印度国家火电公司,印度,公用事业,108,20,287,318
2011,349,China Everbright Bank,中国光大银行,中国,银行,62,19,"2,227",237
2011,350,QBE Insurance Group,昆士兰保险集团,澳大利亚,保险,133,14,422,182
2011,351,Kroger,美国克罗格公司,美国,食品市场,822,11,235,152
2011,352,CEZ,策斯发电,捷克共和国,公用事业,106,25,290,246
2011,353,Mapfre,马弗雷保险,西班牙,保险,228,12,651,109
2011,353,Swedbank,瑞典银行,瑞典,银行,94,11,"2,550",163
2011,355,Seven & I Holdings,7&I控股,日本,食品市场,575,5,410,240
2011,356,BB&T,BB&T公司,美国,银行,111,8,"1,571",188
2011,357,Tyco International,泰科国际,瑞士,企业集团,172,15,264,213
